dataset,T2,ratio,div,recall
citeseer,5,0.2,1.3544303797468351,0.9731182795698924
citeseer,5,0.025,1.3,1.0
citeseer,5,0.05,1.7058823529411764,0.9782608695652174
citeseer,5,0.075,1.4642857142857142,0.9855072463768116
citeseer,5,0.1,1.2682926829268293,0.989247311827957
citeseer,5,0.125,1.2745098039215683,0.9827586206896552
citeseer,5,0.15,1.2419354838709675,0.9856115107913668
citeseer,5,0.175,1.2027027027027026,0.9754601226993864
citeseer,5,0.2,1.2142857142857142,0.967741935483871
citeseer,5,0.025,1.3,0.9565217391304348
citeseer,5,0.05,1.7058823529411764,0.9782608695652174
citeseer,5,0.075,1.875,0.9855072463768116
citeseer,5,0.1,1.6571428571428573,0.989247311827957
citeseer,5,0.125,1.5217391304347827,0.9913793103448276
citeseer,5,0.15,1.5272727272727271,0.9856115107913668
citeseer,5,0.175,1.3970588235294117,0.9631901840490796
citeseer,5,0.2,1.4155844155844155,0.967741935483871
citeseer,5,0.025,10.5,1.0
citeseer,5,0.05,3.6,1.0
citeseer,5,0.075,3.3125,1.0
citeseer,5,0.1,2.2068965517241383,1.0
citeseer,5,0.125,1.6976744186046508,1.0
citeseer,5,0.15,1.6730769230769231,1.0
citeseer,5,0.175,1.546875,0.9938650306748468
citeseer,5,0.2,1.3544303797468351,0.989247311827957
citeseer,5,0.025,1.3,1.0
citeseer,5,0.05,1.7058823529411764,1.0
citeseer,5,0.075,1.3,1.0
citeseer,5,0.1,1.3846153846153846,1.0
citeseer,5,0.125,1.5217391304347827,1.0
citeseer,5,0.15,1.4821428571428572,1.0
citeseer,5,0.175,1.6721311475409837,1.0
citeseer,5,0.2,1.6956521739130437,0.9946236559139784
citeseer,5,0.025,1.875,1.0
citeseer,5,0.05,2.2857142857142856,1.0
citeseer,5,0.075,2.136363636363636,0.9855072463768116
citeseer,5,0.1,1.818181818181818,0.989247311827957
citeseer,5,0.125,1.9,0.9913793103448276
citeseer,5,0.15,1.836734693877551,0.9856115107913668
citeseer,5,0.175,1.5873015873015872,0.98159509202454
citeseer,5,0.2,1.48,0.9731182795698924
citeseer,5,0.025,1.0909090909090908,1.0
citeseer,5,0.05,1.3,1.0
citeseer,5,0.075,1.3,1.0
citeseer,5,0.1,1.2682926829268293,1.0
citeseer,5,0.125,1.3673469387755102,1.0
citeseer,5,0.15,1.3965517241379308,1.0
citeseer,5,0.175,1.2328767123287672,0.9877300613496932
citeseer,5,0.2,1.2682926829268293,0.989247311827957
citeseer,5,0.025,1.875,1.0
citeseer,5,0.05,1.1904761904761905,0.9782608695652174
citeseer,5,0.075,1.0909090909090908,0.9855072463768116
citeseer,5,0.1,1.0217391304347827,0.989247311827957
citeseer,5,0.125,1.1886792452830188,0.9741379310344828
citeseer,5,0.15,1.171875,0.9640287769784172
citeseer,5,0.175,1.1733333333333331,0.9570552147239264
citeseer,5,0.2,1.188235294117647,0.9408602150537636
citeseer,5,0.025,3.6,1.0
citeseer,5,0.05,1.875,1.0
citeseer,5,0.075,1.76,1.0
citeseer,5,0.1,1.325,0.989247311827957
citeseer,5,0.125,1.3673469387755102,0.9913793103448276
citeseer,5,0.15,1.4821428571428572,0.9856115107913668
