dataset,T2,ratio,div,recall
Oklahoma97,2,0.05,0.2099173553719008,0.9713114754098359
Oklahoma97,2,0.075,0.2505694760820046,0.9626593806921676
Oklahoma97,2,0.1,0.291005291005291,0.9467213114754098
Oklahoma97,2,0.125,0.33869787856620337,0.9360655737704918
Oklahoma97,2,0.15,0.3916349809885932,0.923952641165756
Oklahoma97,2,0.175,0.4175884955752213,0.9133827545844712
Oklahoma97,2,0.2,0.4586653386454183,0.8992830317514509
Oklahoma97,2,0.025,0.17307692307692307,0.9754098360655736
Oklahoma97,2,0.05,0.2240802675585284,0.9631147540983608
Oklahoma97,2,0.075,0.2620689655172414,0.9590163934426228
Oklahoma97,2,0.1,0.2921447484554281,0.9480874316939892
Oklahoma97,2,0.125,0.33869787856620337,0.9437158469945356
Oklahoma97,2,0.15,0.3682242990654205,0.9312386156648452
Oklahoma97,2,0.175,0.4097909790979098,0.9227467811158798
Oklahoma97,2,0.2,0.4371933267909716,0.9139638101741208
Oklahoma97,2,0.025,0.2406779661016949,0.9699453551912568
Oklahoma97,2,0.05,0.2664359861591695,0.96448087431694
Oklahoma97,2,0.075,0.2857142857142857,0.9562841530054644
Oklahoma97,2,0.1,0.3248868778280543,0.950136612021858
Oklahoma97,2,0.125,0.3595839524517088,0.9366120218579236
Oklahoma97,2,0.15,0.4186046511627907,0.9275956284153004
Oklahoma97,2,0.175,0.4529478458049887,0.9141630901287554
Oklahoma97,2,0.2,0.4860476915271436,0.9020143393649708
Oklahoma97,2,0.025,0.1806451612903225,0.9562841530054644
Oklahoma97,2,0.05,0.2364864864864865,0.9590163934426228
Oklahoma97,2,0.075,0.2606199770378875,0.9571948998178508
Oklahoma97,2,0.1,0.302491103202847,0.9542349726775956
Oklahoma97,2,0.125,0.3585746102449889,0.9464480874316942
