dataset,T2,ratio,div,recall
UNC28,10,0.025,1.2482758620689656,0.9938650306748468
UNC28,10,0.05,0.9878048780487804,0.9861963190184048
UNC28,10,0.075,0.8683206106870229,0.982635342185904
UNC28,10,0.1,0.8175487465181058,0.9777777777777776
UNC28,10,0.125,0.8295964125560538,0.9761029411764706
UNC28,10,0.15,0.8230912476722533,0.9703779366700716
UNC28,10,0.175,0.8112609040444092,0.9632224168126094
UNC28,10,0.2,0.7969717825189263,0.9563385675986212
UNC28,10,0.025,1.050314465408805,0.99079754601227
UNC28,10,0.05,0.9520958083832336,0.9877300613496932
UNC28,10,0.075,0.8826923076923077,0.9908069458631256
UNC28,10,0.1,0.8049792531120332,0.9869731800766284
UNC28,10,0.125,0.7700650759219089,0.9773284313725492
UNC28,10,0.15,0.7592093441150045,0.9719101123595506
UNC28,10,0.175,0.7691711851278079,0.9640980735551664
UNC28,10,0.2,0.7810368349249659,0.9548065875143624
UNC28,10,0.025,0.9878048780487804,0.99079754601227
UNC28,10,0.05,0.9697885196374624,0.9877300613496932
UNC28,10,0.075,0.7996323529411765,0.9805924412665986
UNC28,10,0.1,0.8,0.9770114942528736
UNC28,10,0.125,0.7700650759219089,0.9699754901960784
UNC28,10,0.15,0.7735507246376812,0.9642492339121552
UNC28,10,0.175,0.7913725490196079,0.9592819614711032
UNC28,10,0.2,0.7810368349249659,0.9517426273458444
UNC28,5,0.025,1.2482758620689656,1.0
UNC28,5,0.05,1.0764331210191085,0.9953987730061352
UNC28,5,0.075,1.0102669404517457,0.9846782431052092
UNC28,5,0.1,0.9191176470588236,0.9777777777777776
UNC28,5,0.125,0.8823529411764706,0.9730392156862744
UNC28,5,0.15,0.8402255639097744,0.9657814096016344
UNC28,5,0.175,0.8330658105939005,0.9623467600700524
UNC28,5,0.2,0.8284313725490197,0.9582535427039448
UNC28,5,0.025,0.9878048780487804,0.9938650306748468
UNC28,5,0.05,0.946268656716418,0.9831288343558282
UNC28,5,0.075,0.8863198458574181,0.9816138917262512
UNC28,5,0.1,0.875,0.9777777777777776
