dataset,T2,auc,ap,dp,true,false,fnr,tnr
1684,5,0.9545132183288192,0.9502814292695012,0.02401643304196291,0.010124865593171158,0.02159012704890695,0.03841924271481456,0.07099996935429499
1684,5,0.9486880368578822,0.941934409210602,0.018521446694138646,0.01869277169168008,0.010951441323866608,0.07589055240061951,0.06067782166210525
1684,2,0.9309367502304636,0.9214198727744,0.013389230796974258,0.008438417034620064,0.01005583333016234,0.03739228719267501,0.05736603965114913
1684,2,0.9464434341810456,0.9383042256980788,0.007155881688734617,0.003130889035002843,0.0064304342520727295,0.03511533872464537,0.031220693405567355
1684,2,0.9463187905600516,0.9425781594901416,0.007272192568995688,0.002552722400193353,0.016313759956306583,0.051416603088552434,0.07350013868720325
1684,2,0.939659259952666,0.9320992634123524,0.02654877558461169,0.0008782300070432735,0.0119909885817174,0.06073926156701578,0.05718885322736768
1684,2,0.9419359138463292,0.9332905602168114,0.034516365551221576,0.004199698238998222,0.017495992101518174,0.03177458033573141,0.057186159155376684
1684,2,0.9461463244885542,0.9340433142870104,0.03465438296557246,0.008735796476332304,0.00028834795650719365,0.07004494419291175,0.038970923417556654
1684,2,0.9525774265823634,0.9476131436739896,0.015144929333593463,0.002725891648382613,0.0010960258087006174,0.033838105266676695,0.025250380981095544
1684,2,0.9468545037555888,0.9381104420562478,0.019665982036773604,0.006600314554480714,0.007387777773966844,0.034165338998052755,0.04700149432648569
1684,2,0.9451710517479616,0.9395342252627658,0.021660648396753333,0.000515564819374224,0.007432447480286589,0.02833644343078305,0.03414944225721785
1684,2,0.9483537884538288,0.9404887049743664,0.026073331406342232,0.004345148168060611,0.014658523525789063,0.03184462395138795,0.06990472922181913
1684,2,0.9524492217150556,0.943265711524134,0.02585921989252605,0.004641351220453405,0.0144306476952019,0.05160635637991818,0.05756789206812831
1684,2,0.944815435866024,0.9308649965848568,0.013066394268432556,0.0023834565216550503,0.005838754387961874,0.03992498816309906,0.049070222657205766
1684,2,0.948901202887255,0.939584921528156,0.03163335275354416,0.004535390255978062,0.00012837408337101718,0.030362081971335175,0.03650238758780293
1684,2,0.9441861127673732,0.9382988371722938,0.016641556221285048,0.0011754059442229778,0.003696383876104997,0.022545383766412595,0.044110959527057764
1684,2,0.9475270705594822,0.9439229378286196,0.016368205272614275,0.0066358689593121615,0.013401438874753669,0.0358221408601548,0.0595171801854175
1684,2,0.9458029185939794,0.9396283649492516,0.020656864271538386,0.013614096945705437,0.006365863974906008,0.04836257889693004,0.03750657085994915
1684,2,0.9507698397032159,0.9460226247964773,0.015228384174167782,0.001850332056931736,0.005184908515797521,0.040679160001761,0.04653871391076116
1684,2,0.947859283965641,0.9421697898303508,0.009076674455815751,0.010055541734853023,0.009082765286840624,0.08025522219258689,0.04615775414215245
1684,2,0.9552158013516456,0.9511613756231679,0.02467242333407856,0.01081350332442247,0.022213779161660542,0.04060012209635746,0.07693706393715588
1684,2,0.9490813002008543,0.9421350390147032,0.020104042090540973,0.0198284937998802,0.009206912794176328,0.0709985511349443,0.04645684131172258
1684,1,0.9322060801667073,0.9230294192266519,0.013165837677916882,0.008063394665038,0.009895238584174204,0.04023974200773562,0.03603637061383149
1684,1,0.9465472190736282,0.9388288075735162,0.007929372937897727,0.0033306553193077648,0.005245959550952989,0.030715564099164788,0.03563681883009614
1684,1,0.9469974623576264,0.9432287994398524,0.008920216528249288,0.0024550864116468785,0.013279231474863077,0.05520647897166794,0.06732855814257044
