dataset,alpha,auc,ap,dp,true,false,fnr,tnr
citeseer,20.0,0.7124993092523346,0.7167505937892378,0.1503726586189006,0.10190296669699928,0.01804334347235857,0.16714285714285715,0.05671163163581861
citeseer,20.0,0.6994119434876309,0.6859528246206095,0.12556174768590744,0.05946043676308321,0.06146292104668286,0.12503759398496242,0.11229460820741474
citeseer,20.0,0.6985945587503914,0.6830952032890119,0.1376738993676367,0.057637039543606335,0.09139178289755133,0.11606128870105932,0.1684499150597562
citeseer,20.0,0.7480843264749766,0.7314336461525994,0.1523627183915459,0.07683717550129818,0.021810842691192992,0.24973861090365945,0.07423699914748508
citeseer,20.0,0.71944823076498,0.7050457712527901,0.1833330875389042,0.06735083877600001,0.10457445509723112,0.15386882829771556,0.15881326352530542
citeseer,20.0,0.6065063825084271,0.5659934404430599,0.073079142565257,0.012554531525483092,0.03540794835832545,0.04413108760934848,0.08287369001654718
citeseer,20.0,0.7375435171029121,0.7274186372027744,0.15335942430854418,0.03688087524660818,0.06799591276396083,0.20564553276951708,0.11176822171191292
citeseer,20.0,0.6706791431044963,0.632383723970855,0.17989942544938914,0.06328519013566081,0.1526669557149689,0.1195141282509723,0.20412617220801368
citeseer,30.0,0.637113411556669,0.6076431018005072,0.07437785756943928,0.02750346463688001,0.02160317502586712,0.08567307872408174,0.1095959595959596
citeseer,30.0,0.7091906279356776,0.6675199731770186,0.10600699409152484,0.07797090498044194,0.05761200733251678,0.12474074074074075,0.09437621202327083
citeseer,30.0,0.6266163495367386,0.5907369602573522,0.11354668215019915,0.07134003955279683,0.041763323947146117,0.08258325832583259,0.06464610447495098
citeseer,30.0,0.6312328464329791,0.5895940317110062,0.07412984230618315,0.022215768832584342,0.013755351107724295,0.08824404761904762,0.08072482255584994
citeseer,30.0,0.6518286393191991,0.6004200740236473,0.14795106127756105,0.03813176825073468,0.11137512517748396,0.06315192743764173,0.14783549783549785
citeseer,30.0,0.7028334469229494,0.6658667964077511,0.14354594019789108,0.05931656624530909,0.09690784387307294,0.07856290995825879,0.15417631619576966
citeseer,30.0,0.6639673782902614,0.6247381230711311,0.14538660258026148,0.03247043421225165,0.11909341821041672,0.1060502177337163,0.14779401333522485
citeseer,30.0,0.7287479968317707,0.7077549659292832,0.11192790967630616,0.031887081986275566,0.030814000239698942,0.12084614949144225,0.1083795929156754
citeseer,30.0,0.6285412330306324,0.5872789187034448,0.1331236790528019,0.04956589168531069,0.1300545935467611,0.13210586450392406,0.13861879830466214
citeseer,30.0,0.6294553224410101,0.5883454582893046,0.06749699536074119,0.05271238284229229,0.024730794277935904,0.18255208333333334,0.05234515083834032
citeseer,30.0,0.6958269631048648,0.6505612330866345,0.13470865267051702,0.04861973565576142,0.05111824347316656,0.104841557476071,0.06880860452289024
citeseer,30.0,0.6766886477923705,0.6494804533361144,0.049804869871902,0.004390818394964743,0.05458526185733429,0.11534391534391535,0.13410443382784346
citeseer,30.0,0.6969966291513935,0.6737387243270431,0.05208569643109223,0.0007601036570802549,0.06124808579253816,0.11199248120300752,0.11464324305482936
citeseer,30.0,0.6614622667575384,0.6258154441377078,0.06920714167422179,0.013456192883586616,0.052141624617376967,0.10304511278195487,0.11540472848374755
citeseer,30.0,0.7051451491093961,0.6892392182159914,0.1600231600123266,0.06078731346913696,0.1362487147378458,0.07175171746132221,0.17232438232050784
citeseer,30.0,0.7252896535209711,0.713987548392822,0.1283691409375172,0.08522266023309429,0.02972043102994265,0.2378267363704257,0.08426257459505541
citeseer,30.0,0.6759610602516164,0.6521667650322804,0.12553762437802715,0.04801301901906509,0.061727557027128586,0.1040162122328666,0.12203939167289952
citeseer,30.0,0.6921775129400063,0.6574008117147463,0.11640750493021912,0.032426501792309895,0.06171378844566655,0.13746665920578965,0.1152095973524545
citeseer,30.0,0.6992093241724844,0.6612223943871218,0.15143918570981568,0.058554568693141774,0.07150068320889544,0.13872459602380555,0.09770675390858473
citeseer,30.0,0.6397796975446223,0.6033607799087639,0.01862480306599008,0.040671726233582936,0.00108756629122715,0.060494350542827126,0.0698380221653879
citeseer,50.0,0.6199897769345539,0.5776227576533802,0.0402770286417482,0.0031601458885772327,0.010593277830419473,0.10618292157560548,0.06284271284271284
citeseer,50.0,0.591991471568826,0.5599377885135979,0.06764780203272433,0.09049583312643963,0.0412749632311814,0.099,0.06297134238310709
citeseer,50.0,0.6138421227136251,0.5752182680010842,0.07311003963741465,0.0244236148324442,0.03826619216392498,0.10107260726072607,0.0787662684970583
citeseer,50.0,0.6676905082060822,0.621199776802569,0.08758976165811737,0.027701058246927986,0.03756180030604697,0.09326636904761904,0.11120923690838322
citeseer,50.0,0.7155501114406233,0.6707624234976871,0.1401496264164951,0.09792286345849227,0.05180183156524591,0.1824263038548753,0.07568542568542569
citeseer,50.0,0.6688509642837408,0.6294401447650749,0.06113128310815508,0.00041780102276539176,0.03715593063755216,0.11691264162194395,0.10622201636560136
citeseer,50.0,0.6542347436865663,0.6120380263051459,0.14111496865736636,0.03889601907910654,0.0986348546561608,0.04897618827017512,0.12753582068378494
citeseer,50.0,0.7435852566818324,0.7105705632892909,0.17104131661530328,0.060047309498208,0.11078951853335348,0.12271432075934555,0.15186360031720855
citeseer,50.0,0.6077197959070899,0.5657400589605163,0.07086884776786706,0.02129724931597512,0.003636172209141083,0.07801232463616099,0.061705310396409876
citeseer,50.0,0.6753854371972223,0.6472606304784512,0.08590616403551737,0.06509517637785615,0.021046559181320732,0.17447916666666666,0.08732580452357734
citeseer,50.0,0.6484739081581905,0.6030375195467057,0.11138999682894828,0.006901617378492432,0.0800101089245858,0.03999628287333891,0.11962217319360174
citeseer,50.0,0.6689085265891801,0.6479088087643685,0.08859128545971635,0.033999348955276364,0.0627797871208431,0.08337112622826909,0.13770849048696673
citeseer,50.0,0.6051548195767098,0.5653298888127094,0.07225705525486327,0.022363008039374608,0.03723450465965445,0.11357142857142855,0.09209104534839137
citeseer,50.0,0.5628211976643519,0.5358333180176043,0.002146362222395297,8.408321747698454e-05,0.018762320756727454,0.08165413533834588,0.05763355627115845
citeseer,50.0,0.6637693639595499,0.6342120863358286,0.11775108312584452,0.042908116568256126,0.0777507859631217,0.06715320313518143,0.109170565970256
citeseer,50.0,0.6607784265689183,0.6177576406424746,0.09668374420865834,0.02628346920358503,0.05112822161305143,0.1539581777445855,0.07403239556692243
citeseer,50.0,0.6721228057249167,0.6378384153699136,0.13804772503512053,0.08086533243311532,0.08962404619782649,0.13426676492262346,0.17464472700074796
citeseer,50.0,0.6868219160419238,0.6518611061144989,0.11104160966284073,0.02933492723577476,0.07184580667965994,0.10767910767910767,0.21704357418643133
citeseer,50.0,0.6719938661607323,0.6390356846449864,0.11576957623466007,0.0633013192507848,0.0001287473717277198,0.13264422456838576,0.049293780867595706
citeseer,50.0,0.5774811656136603,0.5538108345009755,0.04461222289335525,0.02956165850770699,0.034219695951910295,0.10122942510091608,0.07931798806479114
